Date,Price
20080910,657.7600
20080909,655.0500
20080906,651.6500
20080905,657.0400
20080904,635.3700
20080903,637.7600
20080902,659.8300
20080830,660.9700
20080829,656.6300
20080828,659.2700
20080827,639.9200
20080826,647.4400
20080823,647.6400
20080822,641.4500
20080821,633.7000
20080820,624.8500
20080819,627.9200
20080816,618.2800
20080815,650.7200
20080814,639.9400
20080813,632.9500
20080812,682.3100
20080809,663.6800
20080808,669.0800
20080807,668.8700
20080806,666.0600
20080805,684.7300
20080802,686.2800
20080801,686.6700
20080731,689.0400
20080730,696.5700
20080729,697.9300
20080726,700.0700
20080725,697.3200
20080724,700.8900
20080723,725.6300
20080722,721.1000
20080719,716.9800
20080718,720.1900
20080717,725.3700
20080716,729.9300
20080715,715.3100
20080712,713.1300
20080711,701.3100
20080710,695.0200
20080709,702.1600
20080708,697.6000
20080705,703.5900
20080704,706.2700
20080703,704.6200
20080702,701.3500
